Date,Open,High,Low,Close,Adj Close,Volume
2019-11-01,137.639999,137.639999,137.639999,137.639999,137.639999,0
2019-11-04,137.220001,137.220001,137.220001,137.220001,137.220001,0
2019-11-05,136.000000,136.000000,136.000000,136.000000,136.000000,0
2019-11-06,136.160004,136.160004,136.160004,136.160004,136.160004,0
2019-11-07,134.240005,134.240005,134.240005,134.240005,134.240005,0
2019-11-08,134.279999,134.279999,134.279999,134.279999,134.279999,0
2019-11-11,134.419998,134.419998,134.419998,134.419998,134.419998,0
2019-11-12,134.860001,134.860001,134.860001,134.860001,134.860001,0
2019-11-13,134.860001,134.860001,134.860001,134.860001,134.860001,0
2019-11-14,134.860001,134.860001,134.860001,134.860001,134.860001,0
2019-11-15,134.660004,134.660004,134.660004,134.660004,134.660004,0
2019-11-18,136.059998,136.059998,136.059998,136.059998,136.059998,0
2019-11-19,135.860001,135.860001,135.860001,135.860001,135.860001,0
2019-11-20,135.860001,135.860001,135.860001,135.860001,135.860001,0
2019-11-21,135.300003,135.300003,135.300003,135.300003,135.300003,0
2019-11-22,135.300003,135.300003,135.300003,135.300003,135.300003,0
2019-11-25,136.199997,136.199997,136.199997,136.199997,136.199997,0
2019-11-26,136.580002,136.580002,136.580002,136.580002,136.580002,0
2019-11-27,137.160004,137.160004,137.160004,137.160004,137.160004,0
2019-11-28,137.160004,137.160004,137.160004,137.160004,137.160004,0
2019-11-29,137.399994,137.399994,137.399994,137.399994,137.399994,0
